id,education,marital_status,income,kidhome,teenhome,recency,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_prods,num_deals_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,num_web_visits_month,accepted_cmp3,accepted_cmp4,accepted_cmp5,accepted_cmp1,accepted_cmp2,complain,age,n_family_members,n_sons,days_since_signup,income_per_member,total_spent,total_accepted,response
5538,Graduation,Divorced,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,45,1,0,264,83829.0,1862,3,1
10552,2n Cycle,Married,54210.0,0,1,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,41,3,1,405,18070.0,367,0,0
1545,Graduation,Married,38508.0,1,0,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,34,3,1,331,12836.0,443,0,0
7409,Graduation,Together,53187.0,1,0,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,50,3,1,246,17729.0,267,0,0
4444,Graduation,Married,30023.0,1,0,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,48,3,1,97,10007.666666666666,61,0,0
146,PhD,Single,76045.0,0,0,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,60,1,0,226,76045.0,1323,1,0
6271,PhD,Married,50870.0,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,68,3,1,10,16956.666666666668,63,0,0
4741,2n Cycle,Married,65463.0,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,46,3,1,150,21821.0,562,1,0
246,Graduation,Married,66480.0,1,1,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,55,4,2,29,16620.0,312,0,0
375,Graduation,Divorced,76773.0,0,0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,66,1,0,489,76773.0,1156,0,0
1524,2n Cycle,Single,81698.0,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,37,1,0,485,81698.0,1104,1,1
10022,PhD,Single,54466.0,1,1,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,47,3,2,140,18155.333333333332,16,0,0
11010,PhD,Single,16269.0,1,0,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,36,2,1,303,8134.5,44,0,0
4356,Graduation,Together,71819.0,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,49,3,1,305,23939.666666666668,1574,2,0
3885,PhD,Married,33569.0,1,0,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,37,3,1,256,11189.666666666666,63,1,1
1175,Master,Married,36262.0,0,0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,37,2,0,282,18131.0,426,1,1
880,Basic,Together,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,54,2,0,529,11317.0,96,0,0
2320,2n Cycle,Married,47025.0,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,42,3,1,290,15675.0,635,0,0
850,Graduation,Single,70566.0,0,1,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,52,2,1,266,35283.0,757,0,0
4713,PhD,Married,31605.0,1,0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,41,3,1,584,10535.0,125,0,0
675,Master,Divorced,52034.0,1,1,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,47,3,2,408,17344.666666666668,332,0,0
5025,Graduation,Single,48526.0,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,41,2,1,187,24263.0,135,0,0
2308,Graduation,Married,46734.0,0,1,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,66,3,1,588,15578.0,330,0,0
5995,Graduation,Divorced,39552.0,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,58,3,2,558,13184.0,384,0,1
6749,Graduation,Single,86358.0,1,1,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,54,3,2,690,28786.0,1722,0,0
1010,Graduation,Together,46931.0,2,1,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,43,5,3,66,9386.2,78,0,0
8977,Basic,Single,16581.0,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,35,1,0,533,16581.0,24,0,0
4756,2n Cycle,Divorced,63998.0,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,68,1,0,191,63998.0,1168,0,1
3412,Master,Married,67381.0,0,1,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,69,3,1,530,22460.333333333332,957,1,0
606,Graduation,Single,25930.0,1,1,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,53,3,2,262,8643.333333333334,15,0,0
5961,Graduation,Married,42693.0,1,0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,42,3,1,22,14231.0,57,0,0
2975,Graduation,Together,85606.0,0,1,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,44,3,1,594,28535.333333333332,1956,1,0
2894,Graduation,Single,72903.0,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,35,1,0,243,72903.0,2013,3,1
7613,2n Cycle,Together,49669.0,1,0,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,46,3,1,36,16556.333333333332,326,0,0
10542,PhD,Married,36778.0,1,1,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,52,4,2,693,9194.5,77,0,0
8015,PhD,Divorced,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,58,1,0,422,85696.0,1313,0,1
11166,Graduation,Married,49678.0,0,1,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,59,3,1,512,16559.333333333332,315,0,0
523,Graduation,Married,37155.0,1,0,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,31,3,1,514,12385.0,74,0,0
4066,2n Cycle,Divorced,21282.0,1,0,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,42,2,1,49,10641.0,46,0,0
8414,PhD,Single,33419.0,0,1,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,58,2,1,316,16709.5,86,0,0
819,Graduation,Widow,63285.0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,75,1,0,236,63285.0,1103,0,0
4961,Master,Together,21255.0,1,0,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,46,3,1,159,7085.0,61,0,0
749,Graduation,Together,42162.0,1,0,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,39,3,1,222,14054.0,145,1,1
5430,Graduation,Together,54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,64,4,2,653,13612.5,684,0,0
7755,PhD,Married,57744.0,0,1,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,66,3,1,229,19248.0,411,0,0
10525,Graduation,Single,26576.0,1,0,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,34,2,1,624,13288.0,27,1,1
1453,PhD,Widow,57513.0,0,0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,77,1,0,358,57513.0,1060,0,0
8310,Graduation,Together,68142.0,0,1,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,56,3,1,669,22714.0,1459,0,0
10710,Graduation,Married,7500.0,0,1,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,41,3,1,669,2500.0,18,0,0
5031,Graduation,Together,83145.0,0,0,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,46,2,0,645,41572.5,1833,1,1
2613,Master,Married,54197.0,0,1,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,60,3,1,87,18065.666666666668,237,0,0
213,PhD,Single,23091.0,1,1,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,57,3,2,32,7697.0,48,0,0
967,Graduation,Married,46049.0,1,1,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,44,4,2,343,11512.25,515,0,1
1077,Graduation,Together,56715.0,0,0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,46,2,0,571,28357.5,1020,0,0
7959,Graduation,Married,79410.0,0,0,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,59,2,0,31,39705.0,1370,0,0
640,Graduation,Married,57304.0,0,1,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,69,3,1,475,19101.333333333332,1026,0,0
4252,Graduation,Married,44375.0,0,1,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,55,3,1,98,14791.666666666666,301,0,0
6218,Graduation,Married,59594.0,0,1,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,55,3,1,617,19864.666666666668,499,1,0
6905,Graduation,Together,80685.0,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,26,2,0,676,40342.5,1004,0,0
5922,PhD,Married,40344.0,0,1,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,46,3,1,259,13448.0,218,0,0
3598,Graduation,Married,62710.0,0,1,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,48,3,1,402,20903.333333333332,606,0,0
6116,2n Cycle,Married,48985.0,0,1,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,52,3,1,359,16328.333333333334,75,0,0
6263,Graduation,Together,35322.0,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,52,5,3,676,7064.4,106,0,0
10486,Graduation,Married,77142.0,0,0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,72,2,0,396,38571.0,990,0,0
2410,Graduation,Single,81657.0,0,0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,51,1,0,158,81657.0,1097,0,0
193,Basic,Married,14421.0,0,0,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,24,2,0,132,7210.5,16,1,0
8278,PhD,Married,74214.0,0,0,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,30,2,0,672,37107.0,1711,0,0
10660,Master,Married,66726.0,1,1,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,63,4,2,168,16681.5,438,1,0
8686,Basic,Together,23724.0,1,0,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,41,3,1,537,7908.0,75,0,0
1604,Master,Married,47353.0,0,1,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,60,3,1,228,15784.333333333334,225,0,0
5907,Master,Married,33444.0,1,1,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,68,4,2,603,8361.0,18,0,0
10669,Graduation,Married,54386.0,0,1,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,39,3,1,408,18128.666666666668,470,0,0
2918,Graduation,Divorced,28510.0,1,1,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,39,3,2,442,9503.333333333334,91,0,0
5735,Master,Single,90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,29,1,0,136,90638.0,2525,1,0
359,Graduation,Together,48070.0,0,1,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,70,3,1,532,16023.333333333334,504,0,0
8387,Graduation,Married,43140.0,0,1,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,63,3,1,540,14380.0,235,0,0
1829,PhD,Divorced,54959.0,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,59,2,1,526,27479.5,1232,1,1
3839,Basic,Single,15056.0,1,1,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,62,3,2,422,5018.666666666667,88,0,0
9392,Graduation,Single,26954.0,1,0,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,49,2,1,52,13477.0,17,0,0
2292,Graduation,Single,22327.0,1,0,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,35,2,1,331,11163.5,24,0,0
10466,Graduation,Married,44393.0,1,1,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,55,4,2,311,11098.25,60,0,0
9855,PhD,Single,62000.0,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,68,2,1,308,31000.0,1020,1,0
4088,PhD,Together,31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,58,3,1,570,10499.0,155,0,0
5231,2n Cycle,Married,45894.0,0,2,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,46,4,2,122,11473.5,51,0,0
590,Master,Divorced,78579.0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,50,1,0,554,78579.0,1812,0,1
8732,Master,Widow,67369.0,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,51,2,1,589,33684.5,1461,2,1
2315,Graduation,Divorced,58401.0,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,60,2,1,70,29200.5,96,0,0
3515,Graduation,Single,62307.0,0,1,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,68,2,1,132,31153.5,160,0,0
2245,Master,Married,43641.0,1,1,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,51,4,2,433,10910.25,139,0,0
6606,Master,Married,70091.0,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,51,3,1,455,23363.666666666668,1161,1,0
5545,PhD,Married,78075.0,0,0,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,48,2,0,85,39037.5,988,0,0
7342,2n Cycle,Widow,59184.0,0,1,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,59,2,1,658,29592.0,1072,0,0
837,Graduation,Married,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,43,4,2,291,13702.25,174,0,0
9500,Graduation,Married,58113.0,0,1,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,61,3,1,520,19371.0,758,0,0
3602,Master,Married,51412.0,0,1,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,62,3,1,180,17137.333333333332,195,0,0
2995,Master,Together,66636.0,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,63,2,0,316,33318.0,1084,0,0
1118,Master,Married,50965.0,0,1,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,64,3,1,494,16988.333333333332,685,1,0
3068,Graduation,Married,18351.0,0,0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,30,2,0,243,9175.5,43,0,0
8955,PhD,Together,40451.0,0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,63,4,2,133,10112.75,49,1,0
945,Graduation,Together,36317.0,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,55,3,1,403,12105.666666666666,133,0,0
5644,Graduation,Together,42213.0,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,63,3,1,260,14071.0,363,1,0
7192,Graduation,Together,65748.0,0,1,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,65,3,1,440,21916.0,545,0,0
2324,Graduation,Together,77044.0,0,1,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,48,3,1,245,25681.333333333332,1065,1,0
697,Graduation,Together,74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,51,2,0,474,37459.0,2047,1,0
3439,Graduation,Married,56721.0,1,1,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,48,4,2,606,14180.25,296,0,0
1506,Graduation,Single,42160.0,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,45,3,2,366,14053.333333333334,140,0,1
232,Graduation,Single,61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,55,2,1,347,30779.5,530,0,0
8876,PhD,Together,33629.0,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,57,4,2,690,8407.25,152,0,0
9739,Graduation,Single,34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,57,2,1,526,17188.5,114,0,0
10395,Basic,Single,8940.0,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,34,2,1,676,4470.0,101,0,0
1176,Graduation,Married,26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,47,3,1,280,8742.666666666666,25,0,0
1627,2n Cycle,Divorced,77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,63,1,0,519,77297.0,789,1,0
938,Graduation,Married,40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,39,4,2,334,10052.75,87,1,0
2740,PhD,Widow,33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,62,3,2,280,11146.0,90,0,0
257,PhD,Married,75032.0,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,61,3,1,427,25010.666666666668,1215,0,0
4058,PhD,Single,61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,65,1,0,260,61284.0,811,1,0
7736,Graduation,Married,22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,34,3,1,615,7506.0,61,1,1
8210,Master,Married,54730.0,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,45,3,1,318,18243.333333333332,405,0,0
833,Master,Married,38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,65,4,2,91,9613.0,72,0,0
6230,Graduation,Divorced,44421.0,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,49,3,2,499,14807.0,189,0,0
7325,PhD,Together,38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,34,3,1,365,12732.333333333334,40,0,0
1307,Graduation,Divorced,41986.0,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,42,2,1,140,20993.0,63,0,0
1502,Graduation,Together,28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,37,3,1,465,9475.666666666666,52,0,0
6211,PhD,Together,37395.0,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,44,3,1,58,12465.0,39,0,0
843,Graduation,Married,64722.0,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,49,3,1,34,21574.0,805,0,0
4174,Master,Together,55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,64,3,1,73,18416.333333333332,130,0,0
9757,Graduation,Together,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,48,2,0,268,42453.0,1631,3,0
286,Graduation,Single,44213.0,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,68,3,2,212,14737.666666666666,152,0,0
11086,Basic,Single,25707.0,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,36,2,1,162,12853.5,21,0,0
1921,PhD,Married,59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,53,5,3,269,11812.4,71,0,0
4138,Graduation,Single,76624.0,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,58,2,1,36,38312.0,899,1,0
7718,Master,Together,66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,73,2,0,70,33000.0,711,0,0
1291,PhD,Together,27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,42,3,1,694,9227.666666666666,351,0,0
6862,Graduation,Divorced,1730.0,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,49,1,0,42,1730.0,8,0,0
4136,Basic,Single,7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,28,2,1,573,3750.0,119,0,0
803,Graduation,Together,40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,52,4,2,450,10130.25,21,0,0
4298,PhD,Together,20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,47,3,1,97,6809.0,10,0,0
10833,Graduation,Married,65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,45,3,1,36,21702.0,973,1,0
9606,PhD,Married,69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,55,2,0,306,34984.5,1536,2,1
8534,Graduation,Married,67433.0,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,68,4,2,348,16858.25,992,1,0
5153,PhD,Married,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,53,3,1,492,25922.0,1529,1,1
961,Graduation,Married,74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,48,3,1,290,24905.333333333332,860,0,0
6653,PhD,Married,55158.0,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,50,4,2,699,13789.5,418,0,1
9094,2n Cycle,Married,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,65,3,1,695,20990.666666666668,587,0,1
810,Graduation,Married,74190.0,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,45,3,1,48,24730.0,641,0,0
5493,Graduation,Married,39356.0,1,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,44,4,2,102,9839.0,23,1,0
2147,Graduation,Together,76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,51,2,0,317,38326.5,2279,2,0
3979,PhD,Divorced,90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,37,1,0,403,90687.0,1779,1,1
6049,Master,Together,73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,38,2,0,206,36725.0,1804,2,0
8147,Graduation,Married,31454.0,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,60,4,2,358,7863.5,48,0,0
1857,Graduation,Single,47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,68,3,2,115,15713.0,83,0,1
5207,PhD,Married,53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,57,4,2,643,13344.5,793,0,1
11114,Graduation,Together,19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,50,3,1,506,6552.0,84,0,0
5429,PhD,Married,45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,72,3,1,313,15193.0,183,0,0
9400,2n Cycle,Single,85485.0,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,62,1,0,8,85485.0,1383,0,0
1740,Graduation,Married,55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,76,2,0,83,27978.0,999,1,0
7488,Master,Single,64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,57,2,1,523,32095.5,825,0,0
195,Graduation,Single,38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,48,2,1,672,19404.0,246,1,1
635,Master,Married,57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,54,4,2,467,14295.75,610,0,0
7527,Master,Divorced,23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,52,2,1,585,11874.0,76,0,0
10319,Graduation,Married,66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,49,3,1,488,22101.0,1286,1,0
2296,Master,Married,37368.0,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,45,3,1,195,12456.0,30,1,0
10637,Graduation,Married,40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,56,5,3,544,8160.0,99,0,0
2931,Graduation,Divorced,71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,42,1,0,646,71847.0,1192,1,0
907,Graduation,Married,46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,45,3,1,212,15383.0,362,0,0
3698,Graduation,Together,78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,37,2,0,689,39343.5,2130,1,1
9516,2n Cycle,Divorced,49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,49,1,0,680,49118.0,1229,2,1
679,PhD,Married,37633.0,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,63,4,2,647,9408.25,38,0,0
7384,Master,Together,39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,69,2,0,343,19883.5,485,0,0
5043,Basic,Married,26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,69,2,0,601,13498.5,434,0,0
5267,Graduation,Divorced,33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,50,2,1,472,16993.0,44,0,0
339,PhD,Married,57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,48,3,1,583,19030.333333333332,496,1,1
2516,2n Cycle,Married,46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,51,4,2,386,11707.75,78,0,0
9010,Master,Married,83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,48,2,0,504,41575.5,2346,3,1
378,Graduation,Married,52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,49,2,0,546,26265.5,794,0,0
4808,Graduation,Married,15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,64,2,0,297,7879.5,17,0,0
7628,2n Cycle,Married,43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,47,3,1,103,14350.0,76,0,0
7128,PhD,Single,42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,43,3,2,204,14332.333333333334,15,0,0
2811,PhD,Single,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,57,3,2,78,16306.0,62,0,0
3551,Master,Together,60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,66,3,1,92,20011.0,198,0,0
1663,PhD,Together,34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,42,3,1,247,11347.666666666666,49,0,0
5543,Graduation,Together,57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,54,3,1,370,19270.333333333332,802,1,0
